#Thorlabs FTS
[SpectrumHeader]
#Date;20260408
#Time;8590403
#GMTTime;13590403
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;10.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;6.663426757e-04
3.217207947e+02;8.467060979e-04
3.218284607e+02;9.068272775e-04
3.219361267e+02;2.655350545e-04
3.220438232e+02;1.207432942e-03
3.221515198e+02;1.608240651e-03
3.222592163e+02;9.469080251e-04
3.223669434e+02;3.657369525e-04
3.224746399e+02;8.266657242e-04
3.225823669e+02;2.054139040e-04
3.226900940e+02;1.287594554e-03
3.227978210e+02;-9.569281829e-04
3.229055786e+02;2.169371350e-03
3.230133362e+02;6.513123662e-05
3.231210938e+02;8.517161768e-05
3.232288513e+02;-4.158379161e-04
3.233366089e+02;-2.354744793e-04
3.234443970e+02;1.908846316e-03
3.235521851e+02;7.865849766e-04
3.236599731e+02;3.056158021e-04
3.237677612e+02;1.007029205e-03
3.238755798e+02;-4.559186636e-04
3.239833984e+02;9.268676513e-04
3.240912170e+02;3.857773554e-04
3.241990356e+02;6.062215543e-04
3.243068542e+02;1.107231015e-03
3.244147034e+02;3.857773554e-04
3.245225525e+02;-3.356763918e-04
3.246304016e+02;1.007029205e-03
3.247382813e+02;-1.953937171e-04
3.248461304e+02;1.788604073e-03
3.249540100e+02;3.456965787e-04
3.250618896e+02;-3.356763918e-04
3.251697998e+02;7.865849766e-04
3.252776794e+02;2.049128991e-03
3.253855896e+02;-3.356763918e-04
3.254934998e+02;6.513123662e-05
3.256014099e+02;-8.366859402e-04
3.257093201e+02;2.454946807e-04
3.258172607e+02;9.068272775e-04
3.259252014e+02;1.508038724e-03
3.260331421e+02;-8.366859402e-04
3.261410828e+02;1.127271447e-03
3.262490540e+02;1.487998292e-03
3.263570251e+02;4.458984768e-04
3.264649963e+02;3.857773554e-04
3.265729675e+02;9.869887726e-04
3.266809387e+02;8.667464717e-04
3.267889404e+02;9.669483989e-04
3.268969421e+02;1.452927681e-04
3.270049438e+02;2.054139040e-04
3.271129761e+02;-3.507066867e-05
3.272209778e+02;1.052119987e-04
3.273290100e+02;5.260600010e-04
3.274370422e+02;-1.753533434e-04
3.275450745e+02;9.469080251e-04
3.276531372e+02;-5.561205908e-04
3.277611694e+02;2.189411549e-03
3.278692322e+02;4.058177292e-04
3.279772949e+02;1.808644389e-03
3.280853882e+02;-4.759590665e-04
3.281934509e+02;-1.337695401e-03
3.283015442e+02;1.548119471e-03
3.284096375e+02;5.060196272e-04
3.285177612e+02;1.387796365e-03
3.286258545e+02;8.667464717e-04
3.287339783e+02;1.252523798e-04
3.288421021e+02;-5.160398432e-04
3.289502258e+02;1.447917544e-03
3.290583496e+02;-3.156360181e-04
3.291665039e+02;1.427877229e-03
3.292746582e+02;1.748523326e-03
3.293828125e+02;1.828684821e-03
3.294909668e+02;-9.519181185e-05
3.295991516e+02;2.505047632e-05
3.297073059e+02;8.467060979e-04
3.298154907e+02;1.708442462e-03
3.299237061e+02;-2.154341055e-04
3.300318909e+02;8.266657242e-04
3.301401062e+02;2.254542924e-04
3.302482910e+02;5.260600010e-04
3.303565369e+02;4.509085920e-05
3.304647522e+02;1.127271447e-03
3.305729675e+02;-3.957975423e-04
3.306812134e+02;4.258581030e-04
3.307894592e+02;9.669483989e-04
3.308977051e+02;3.456965787e-04
3.310059814e+02;-1.953937171e-04
3.311142273e+02;7.064234233e-04
3.312225037e+02;1.853735303e-04
3.313307800e+02;9.669483989e-04
3.314390869e+02;8.867869037e-04
3.315473633e+02;1.853735303e-04
3.316556702e+02;7.665446028e-04
3.317639771e+02;1.027069520e-03
3.318722839e+02;-2.555148676e-04
3.319805908e+02;1.528079039e-03
3.320889282e+02;1.247513690e-03
3.321972656e+02;1.027069520e-03
3.323056030e+02;-6.964032655e-04
3.324139404e+02;-4.959994112e-04
3.325223083e+02;6.262619281e-04
3.326306458e+02;1.007029205e-03
3.327390137e+02;-3.557167656e-04
3.328474121e+02;1.247513690e-03
3.329557800e+02;-7.565243868e-04
3.330641785e+02;1.287594554e-03
3.331725464e+02;8.066253504e-04
3.332809753e+02;5.010095265e-06
3.333893738e+02;1.467957976e-03
3.334977722e+02;3.456965787e-04
3.336062012e+02;1.853735303e-04
3.337146301e+02;4.458984768e-04
3.338230591e+02;-5.561205908e-04
3.339315186e+02;1.548119471e-03
3.340399475e+02;-1.152321929e-04
3.341484070e+02;2.054139040e-04
3.342568665e+02;7.465042290e-04
3.343653259e+02;-3.557167656e-04
