#Thorlabs FTS
[SpectrumHeader]
#Date;20260408
#Time;9051717
#GMTTime;14051717
#XAxisUnit;nm_air
#YAxisUnit;intensity
#Average;1
#RollingAverage;0
#SpectrumSmooth;0
#SSmoothParam1;0
#SSmoothParam2;0
#SSmoothParam3;0
#SSmoothParam4;0
#IntegrationTime;2.000000
#TriggerMode;0
#InterferometerSerial;M00454521
#Source;
#AirMeasureOpt;0
#WnrMin;13463.064453
#WnrMax;31093.257813
#Length;3648
#Resolution;0.0000000000e+00
#ADC;0
#Instrument;0
#InstrModel;CCS100
#Type;emission
#AirTemp;0.00
#AirPressure;0.00
#AirRelHum;0.00
#Name;
#Comment;""
[Data]
3.216131287e+02;1.758279162e-03
3.217207947e+02;2.554764505e-04
3.218284607e+02;7.564107073e-04
3.219361267e+02;-2.855325292e-04
3.220438232e+02;3.957380541e-04
3.221515198e+02;-2.454577771e-04
3.222592163e+02;3.356259549e-04
3.223669434e+02;2.554764505e-04
3.224746399e+02;7.764480542e-04
3.225823669e+02;1.317457063e-03
3.226900940e+02;3.155885788e-04
3.227978210e+02;3.957380541e-04
3.229055786e+02;-3.456446284e-04
3.230133362e+02;-1.487774658e-03
3.231210938e+02;7.564107073e-04
3.232288513e+02;-2.855325292e-04
3.233366089e+02;-6.512145046e-05
3.234443970e+02;5.560370046e-04
3.235521851e+02;4.358127771e-04
3.236599731e+02;6.962986081e-04
3.237677612e+02;-1.653083018e-04
3.238755798e+02;5.510276605e-05
3.239833984e+02;-2.254204155e-04
3.240912170e+02;3.556633019e-04
3.241990356e+02;-5.660557072e-04
3.243068542e+02;8.766349056e-04
3.244147034e+02;1.953643514e-04
3.245225525e+02;1.798353973e-03
3.246304016e+02;7.514013851e-05
3.247382813e+02;9.517750732e-05
3.248461304e+02;1.502802752e-05
3.249540100e+02;-1.252335642e-04
3.250618896e+02;-2.654951531e-04
3.251697998e+02;2.554764505e-04
3.252776794e+02;1.718204468e-03
3.253855896e+02;3.556633019e-04
3.254934998e+02;9.567844099e-04
3.256014099e+02;7.514013851e-05
3.257093201e+02;1.753269898e-04
3.258172607e+02;4.558501532e-04
3.259252014e+02;1.277382369e-03
3.260331421e+02;6.562238559e-04
3.261410828e+02;2.154017275e-04
3.262490540e+02;5.760743516e-04
3.263570251e+02;2.354390890e-04
3.264649963e+02;-4.859062028e-04
3.265729675e+02;1.317457063e-03
3.266809387e+02;5.760743516e-04
3.267889404e+02;1.552896138e-04
3.268969421e+02;-6.061304593e-04
3.270049438e+02;5.760743516e-04
3.271129761e+02;2.955512027e-04
3.272209778e+02;1.337494468e-03
3.273290100e+02;1.397606567e-03
3.274370422e+02;2.755138266e-04
3.275450745e+02;-6.862799055e-04
3.276531372e+02;5.510276605e-05
3.277611694e+02;3.757006780e-04
3.278692322e+02;-3.456446284e-04
3.279772949e+02;-1.648073667e-03
3.280853882e+02;3.356259549e-04
3.281934509e+02;-2.053830394e-04
3.283015442e+02;9.768217569e-04
3.284096375e+02;6.962986081e-04
3.285177612e+02;6.161491037e-04
3.286258545e+02;1.352522522e-04
3.287339783e+02;1.337494468e-03
3.288421021e+02;-4.057567276e-04
3.289502258e+02;-5.009342203e-06
3.290583496e+02;-1.487774658e-03
3.291665039e+02;1.277382369e-03
3.292746582e+02;1.157158054e-03
3.293828125e+02;8.365602116e-04
3.294909668e+02;1.152148761e-04
3.295991516e+02;1.016896567e-03
3.297073059e+02;-5.009342203e-06
3.298154907e+02;7.564107073e-04
3.299237061e+02;2.955512027e-04
3.300318909e+02;1.036933856e-03
3.301401062e+02;9.367470047e-04
3.302482910e+02;1.016896567e-03
3.303565369e+02;2.154017275e-04
3.304647522e+02;1.177195460e-03
3.305729675e+02;7.564107073e-04
3.306812134e+02;6.762612029e-04
3.307894592e+02;3.155885788e-04
3.308977051e+02;2.359400271e-03
3.310059814e+02;-4.257941036e-04
3.311142273e+02;1.016896567e-03
3.312225037e+02;-4.658688558e-04
3.313307800e+02;5.159622524e-04
3.314390869e+02;-6.462051533e-04
3.315473633e+02;1.077008666e-03
3.316556702e+02;1.953643514e-04
3.317639771e+02;3.957380541e-04
3.318722839e+02;-3.456446284e-04
3.319805908e+02;1.658092369e-03
3.320889282e+02;1.357531757e-03
3.321972656e+02;1.357531757e-03
3.323056030e+02;1.437681261e-03
3.324139404e+02;2.755138266e-04
3.325223083e+02;6.562238559e-04
3.326306458e+02;1.918578171e-03
3.327390137e+02;2.554764505e-04
3.328474121e+02;1.056971261e-03
3.329557800e+02;1.577942865e-03
3.330641785e+02;7.514013851e-05
3.331725464e+02;3.957380541e-04
3.332809753e+02;-1.853456633e-04
3.333893738e+02;-4.508408165e-05
3.334977722e+02;1.337494468e-03
3.336062012e+02;-6.662425585e-04
3.337146301e+02;2.379437676e-03
3.338230591e+02;9.367470047e-04
3.339315186e+02;8.165228064e-04
3.340399475e+02;3.155885788e-04
3.341484070e+02;-3.256072523e-04
3.342568665e+02;5.359996576e-04
3.343653259e+02;9.567844099e-04
3.344738159e+02;1.157158054e-03
3.345823059e+02;2.038802253e-03
3.346907654e+02;-9.868404595e-04
3.347992859e+02;1.778316568e-03
3.349077759e+02;7.514013851e-05
3.350162964e+02;1.698167063e-03
3.351247864e+02;-1.006877865e-03
3.352333069e+02;1.016896567e-03
3.353418579e+02;2.554764505e-04
3.354503784e+02;2.154017275e-04
3.355589294e+02;-6.061304593e-04
3.356674805e+02;1.157158054e-03
3.357760315e+02;-2.654951531e-04
3.358845825e+02;8.966723108e-04
3.359931641e+02;5.359996576e-04
3.361017456e+02;1.317457063e-03
3.362103271e+02;-5.009342203e-06
3.363189087e+02;1.678129658e-03
3.364274902e+02;-1.853456633e-04
3.365361023e+02;4.959249054e-04
3.366447144e+02;4.758875293e-04
3.367533264e+02;9.968591621e-04
3.368619385e+02;8.165228064e-04
3.369705811e+02;1.938615460e-03
3.370791931e+02;-2.855325292e-04
3.371878357e+02;7.564107073e-04
3.372965088e+02;1.753269898e-04
3.374051514e+02;5.560370046e-04
3.375138245e+02;3.957380541e-04
3.376224670e+02;6.161491037e-04
3.377311401e+02;5.359996576e-04
3.378398438e+02;6.161491037e-04
3.379485168e+02;1.197232865e-03
3.380572205e+02;7.964854594e-04
3.381659241e+02;8.365602116e-04
3.382746277e+02;2.579811262e-03
3.383833313e+02;5.359996576e-04
3.384920654e+02;1.698167063e-03
3.386007996e+02;1.537868171e-03
3.387095337e+02;6.762612029e-04
3.388182678e+02;3.957380541e-04
3.389270020e+02;6.762612029e-04
3.390357666e+02;-1.051961881e-04
3.391445313e+02;1.137120766e-03
3.392532959e+02;-4.859062028e-04
3.393620605e+02;1.698167063e-03
3.394708557e+02;3.155885788e-04
3.395796509e+02;-4.257941036e-04
3.396884460e+02;5.359996576e-04
3.397972412e+02;1.016896567e-03
3.399060364e+02;-5.009342203e-06
3.400148621e+02;1.056971261e-03
3.401236877e+02;1.257344964e-03
3.402325134e+02;-2.654951531e-04
3.403413391e+02;7.564107073e-04
3.404501953e+02;2.554764505e-04
3.405590210e+02;2.354390890e-04
3.406678772e+02;9.567844099e-04
3.407767334e+02;3.356259549e-04
3.408856201e+02;-4.257941036e-04
3.409944763e+02;1.016896567e-03
3.411033630e+02;1.597980270e-03
3.412122498e+02;-1.853456633e-04
3.413211365e+02;1.137120766e-03
3.414300537e+02;-1.252335642e-04
3.415389404e+02;1.036933856e-03
3.416478577e+02;-1.252335642e-04
3.417567749e+02;-1.853456633e-04
3.418656921e+02;2.955512027e-04
3.419746399e+02;2.554764505e-04
3.420835876e+02;-6.061304593e-04
3.421925354e+02;6.161491037e-04
3.423014832e+02;-6.462051533e-04
3.424104309e+02;-4.257941036e-04
3.425194092e+02;7.363733603e-04
3.426283569e+02;6.161491037e-04
3.427373352e+02;2.354390890e-04
3.428463440e+02;-7.463920047e-04
3.429553223e+02;3.356259549e-04
3.430643311e+02;-1.653083018e-04
3.431733398e+02;7.764480542e-04
3.432823486e+02;9.367470047e-04
3.433913574e+02;9.517750732e-05
3.435003662e+02;2.259213477e-03
3.436094055e+02;8.565975586e-04
3.437184448e+02;6.562238559e-04
3.438274841e+02;1.638054964e-03
3.439365540e+02;1.552896138e-04
3.440455933e+02;-1.808372559e-03
3.441546631e+02;-4.859062028e-04
3.442637329e+02;1.036933856e-03
3.443728027e+02;4.558501532e-04
3.444819031e+02;-4.658688558e-04
3.445909729e+02;2.955512027e-04
3.447000732e+02;1.953643514e-04
3.448091736e+02;1.537868171e-03
3.449182739e+02;5.560370046e-04
3.450274048e+02;2.154017275e-04
3.451365356e+02;-6.061304593e-04
3.452456665e+02;3.556633019e-04
3.453547974e+02;5.560370046e-04
3.454639282e+02;1.938615460e-03
3.455730896e+02;-2.504671284e-05
3.456822205e+02;5.760743516e-04
3.457913818e+02;5.159622524e-04
3.459005737e+02;1.753269898e-04
3.460097351e+02;4.558501532e-04
3.461189270e+02;4.157754302e-04
3.462280884e+02;5.760743516e-04
3.463372803e+02;9.768217569e-04
3.464465027e+02;7.163359551e-04
3.465556946e+02;1.597980270e-03
3.466649170e+02;-8.515881927e-05
3.467741394e+02;1.658092369e-03
3.468833618e+02;1.953643514e-04
3.469925842e+02;1.177195460e-03
3.471018372e+02;3.506539724e-05
3.472110596e+02;-3.656820045e-04
3.473203125e+02;4.358127771e-04
3.474295654e+02;-6.862799055e-04
3.475388489e+02;6.361865089e-04
3.476481018e+02;3.757006780e-04
3.477573853e+02;-1.853456633e-04
3.478666687e+02;6.762612029e-04
3.479759521e+02;1.152148761e-04
3.480852661e+02;1.758279162e-03
3.481945801e+02;-5.059436080e-04
3.483038635e+02;4.758875293e-04
3.484131775e+02;-5.009342203e-06
3.485225220e+02;7.764480542e-04
3.486318359e+02;-1.452709257e-04
3.487411804e+02;-2.254204155e-04
3.488505249e+02;-7.063173107e-04
3.489598694e+02;7.514013851e-05
3.490692139e+02;-7.063173107e-04
3.491785889e+02;1.517830766e-03
3.492879639e+02;-8.515881927e-05
3.493973083e+02;6.161491037e-04
3.495067139e+02;-6.662425585e-04
3.496160889e+02;9.517750732e-05
3.497254944e+02;-4.458314797e-04
3.498348694e+02;-1.051961881e-04
3.499442749e+02;1.577942865e-03
3.500537109e+02;-2.454577771e-04
3.501631165e+02;4.358127771e-04
3.502725525e+02;1.097045955e-03
3.503819580e+02;-1.387587865e-03
3.504914246e+02;2.154017275e-04
3.506008606e+02;-7.263546577e-04
3.507102966e+02;8.565975586e-04
3.508197632e+02;5.510276605e-05
3.509292297e+02;6.161491037e-04
3.510386963e+02;-7.263546577e-04
3.511481628e+02;-1.853456633e-04
3.512576599e+02;4.959249054e-04
3.513671265e+02;6.762612029e-04
3.514766235e+02;-9.066909552e-04
3.515861511e+02;8.966723108e-04
3.516956482e+02;-1.367550460e-03
3.518051453e+02;1.953643514e-04
3.519146729e+02;-1.808372559e-03
3.520242004e+02;-7.263546577e-04
3.521337280e+02;6.762612029e-04
3.522432861e+02;-7.063173107e-04
3.523528137e+02;1.437681261e-03
3.524623718e+02;4.157754302e-04
3.525719299e+02;-5.059436080e-04
3.526814880e+02;5.961117567e-04
3.527910767e+02;5.359996576e-04
3.529006653e+02;-4.257941036e-04
3.530102234e+02;1.177195460e-03
3.531198120e+02;7.564107073e-04
3.532294312e+02;1.502802752e-05
3.533390198e+02;1.117083360e-03
3.534486389e+02;-7.263546577e-04
3.535582581e+02;3.556633019e-04
3.536678772e+02;6.762612029e-04
3.537774963e+02;2.755138266e-04
3.538871460e+02;5.560370046e-04
3.539967651e+02;1.778316568e-03
3.541064148e+02;3.757006780e-04
3.542160645e+02;1.337494468e-03
3.543257446e+02;1.938615460e-03
3.544353943e+02;1.097045955e-03
3.545450745e+02;7.964854594e-04
3.546547546e+02;1.597980270e-03
3.547644348e+02;6.562238559e-04
3.548741455e+02;1.157158054e-03
3.549838257e+02;6.962986081e-04
3.550935364e+02;1.217270154e-03
3.552032471e+02;4.358127771e-04
3.553129578e+02;1.778316568e-03
3.554226685e+02;3.957380541e-04
3.555324097e+02;2.154017275e-04
3.556421509e+02;1.317457063e-03
3.557518921e+02;4.558501532e-04
3.558616333e+02;7.764480542e-04
3.559714050e+02;-3.656820045e-04
3.560811462e+02;-1.407625270e-03
3.561909180e+02;9.167096578e-04
3.563006897e+02;7.964854594e-04
3.564104614e+02;9.567844099e-04
3.565202637e+02;-6.662425585e-04
3.566300354e+02;2.599848667e-03
3.567398376e+02;2.354390890e-04
3.568496399e+02;1.016896567e-03
3.569594727e+02;-8.465788560e-04
3.570692749e+02;3.356259549e-04
3.571791077e+02;9.768217569e-04
3.572889404e+02;9.167096578e-04
3.573987732e+02;-6.462051533e-04
3.575086060e+02;1.678129658e-03
3.576184692e+02;-9.267283604e-04
3.577283020e+02;1.502802752e-05
3.578381653e+02;6.161491037e-04
3.579480286e+02;1.036933856e-03
3.580579224e+02;6.762612029e-04
3.581677856e+02;3.356259549e-04
3.582776794e+02;1.277382369e-03
3.583875732e+02;5.159622524e-04
3.584974670e+02;8.365602116e-04
3.586073608e+02;1.357531757e-03
3.587172852e+02;-1.452709257e-04
3.588272095e+02;1.738241874e-03
3.589371338e+02;6.762612029e-04
3.590470581e+02;-4.508408165e-05
3.591569824e+02;1.658092369e-03
3.592669373e+02;7.964854594e-04
3.593768921e+02;1.753269898e-04
3.594868469e+02;-1.853456633e-04
3.595968018e+02;1.552896138e-04
3.597067566e+02;1.557905460e-03
3.598167419e+02;-7.063173107e-04
3.599266968e+02;4.558501532e-04
3.600366821e+02;3.155885788e-04
3.601466980e+02;9.567844099e-04
3.602566833e+02;8.365602116e-04
3.603666992e+02;5.961117567e-04
3.604766846e+02;1.938615460e-03
3.605867004e+02;1.197232865e-03
3.606967468e+02;8.966723108e-04
3.608067627e+02;3.556633019e-04
3.609168091e+02;1.753269898e-04
3.610268555e+02;1.297419658e-03
3.611369019e+02;-2.053830394e-04
3.612469482e+02;1.317457063e-03
3.613569946e+02;2.354390890e-04
3.614670715e+02;3.506539724e-05
3.615771484e+02;-8.065041038e-04
3.616872253e+02;1.036933856e-03
3.617973022e+02;5.560370046e-04
3.619073792e+02;2.379437676e-03
3.620174866e+02;-5.660557072e-04
3.621275940e+02;1.953643514e-04
3.622377014e+02;3.155885788e-04
3.623478088e+02;1.437681261e-03
3.624579468e+02;-1.653083018e-04
3.625680542e+02;-5.460183020e-04
3.626781921e+02;6.762612029e-04
3.627883301e+02;-2.504671284e-05
3.628984680e+02;1.953643514e-04
3.630086365e+02;1.337494468e-03
3.631187744e+02;-6.862799055e-04
3.632289429e+02;1.056971261e-03
3.633391113e+02;6.361865089e-04
3.634493103e+02;6.962986081e-04
3.635594788e+02;7.564107073e-04
3.636696777e+02;-1.051961881e-04
3.637798767e+02;4.358127771e-04
3.638900757e+02;2.354390890e-04
3.640002747e+02;-1.452709257e-04
3.641104736e+02;5.159622524e-04
3.642207031e+02;2.154017275e-04
3.643309326e+02;9.968591621e-04
3.644411621e+02;-6.261678063e-04
3.645513916e+02;6.161491037e-04
3.646616516e+02;5.961117567e-04
3.647718811e+02;5.159622524e-04
3.648821411e+02;1.097045955e-03
